inventory_id,nsn,mpn,cage_code,part_name,category_section,quantity,uom,storage_location,unit_price,total_value,condition,photo_url
INV-HMMWV-00180,2910-01-210-5872,12339208,12436,"FILTER, FLUID",Engine / Fuel,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00181,5310-00-823-8804,MS27183-9,96906,"WASHER, FLAT 1/4",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00182,4730-00-954-1251,934245,12436,"CLAMP, HOSE",Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00183,5975-00-570-9598,MS3367-7-9,96906,"STRAP, TIEDOWN, ELECT",Electrical,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00184,5340-00-954-6014,MS21333-121,96906,"CLAMP, LOOP",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00185,5305-00-068-0501,MS90725-5,96906,"SCREW, CAP,HEXAGON H 1/4-20 X 5/8",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00186,4330-01-189-1007,12339198,12436,"FILTER-SEPARATOR, LI",Heating / Cooling,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00187,5305-01-190-4073,SA609010,12436,". SCREW, MACHINE",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00188,5306-01-190-4553,A609015,12436,".BOLT,MACHINE 1/4-20 UNC-2A X .75",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00189,4330-01-189-0889,5579861,12436,". FILTER-SEPARATOR, LI",Heating / Cooling,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00190,5331-01-335-7592,A618017,12436,.O-RING PART OF KIT P/N A910044,Seals / Gaskets,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00191,4820-01-431-2499,12446751,12436,COCK ; DRAIN (5: siding ede Bade Bocewr we ee ww eS,Valves,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00192,5340-00-984-8540,MS21333-102,96906,CLAMP); LOOP oi ieee d eeee ae ged ters andes te andere nds,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00193,5310-00-124-9265,271169,12436,"NUT,PLAIN,ASSEMBLED #10-32",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00194,4730-01-186-5994,12339888,12436,"ADAPTER, STRAIGHT,PI",Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00195,5305-00-068-0502,MS90725-6,96906,"SCREW,CAP,HEXAGON H 1/4-20 X 3/4",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00196,5340-01-186-8768,12338563,12436,"BRACKET, PIPE. oiciccc5: ei cacete pices ee ek ere eeee eae",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00197,5310-01-066-6759,21NE-040,12436,"NUT, SELF-LOCKING,HE 1/4-20",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00198,5310-00-407-9566,MS35338-45,96906,"WASHER, LOCK 5/16",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00199,5306-00-226-4825,B1821BH031CO75N,12436,"BOLT,MACHINE 5/16-18 X 3/4",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00200,4730-01-185-9453,12339889,12436,"ADAPTER, STRAIGHT,PI",Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00201,4820-01-456-0172,12342953-2,12436,VALVE ; CHECK 6s. oo: sede eecee face ee eee: Sendo,Valves,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00202,2920-01-188-3863,5614017,12436,GLOW PLUG,Electrical / Engine,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00203,5340-01-383-0462,12338362,12436,"BRACKET,ANGLE LOWER",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00204,2590-01-279-5714,35752,12436,"CONTROL ASSEMBLY,PU",Suspension,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00205,5340-01-290-8360,49005-1224,12436,".HANDLE,MANUAL CONTR",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00206,5340-01-189-6748,5569460,12436,"CLIP,SPRING TENSION",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00207,2590-01-199-5423,35745-44,12436,"CONTROL ASSEMBLY,PU",Suspension,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00208,5340-00-079-7837,MS21333-67,96906,"CLAMP, LOOP",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00209,5305-00-225-3843,B1821BHO25C100N,12436,"SCREW,CAP,HEXAGON H 1/4-20 X 1.00",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00210,5315-00-839-2325,A82-1,12436,"PIN,COTTER 1/16 X 1/2",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00211,2540-01-217-2669,12338369,12436,"PEDAL ASSEMBLY,CONT",Body / Armor,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00212,3110-01-189-9980,5578635,12436,".PLATE, RETAINING, BEA",Bearings,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00213,3120-01-186-7714,12338356,12436,". BEARING, SLEEVE",Bearings,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00214,5330-01-185-0587,5578660-B,12436,GASKET oe ions 6.8 6 tone. 68 ease wie. ba ele te eel,Seals / Gaskets,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00215,5360-01-186-3737,5578742,12436,". SPRING, HELICAL, TORS",Springs,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00216,5315-01-185-7421,5578764,12436,".-PIN,STRAIGHT,HEADED 3/16 X 1.25",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00217,2540-01-309-4459,5588778,12436,"INSULATION, THERMAL",Body / Armor,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00218,5340-01-211-4025,5590387,12436,"STRAP, RETAINING",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00219,5330-01-200-0466,12338339,12436,"GASKET. 305 nse bed Sire OS EA Sew Sa, DAs",Seals / Gaskets,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00220,5305-00-782-9489,B1821BHO38C200N,12436,"SCREW,CAP,HEXAGON H 3/8-16 X 2.00",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00221,2990-01-190-1089,12338350,12436,"PIPE, EXHAUST). .5.5:505. 6.2 sdoulsliie eS eee a Sue ORs",Engine,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00222,2990-01-211-8587,12338346,12436,"HANGER, ENGINE EXHAU",Engine,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00223,5325-01-187-1604,12338338,12436,"GROMMET, NONMETALLIC",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00224,5340-01-211-3137,12338340,12436,"BRACKET, ANGLE",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00225,5305-00-821-3869,B1821BH038C175N,12436,"SCREW,CAP,HEXAGON H 3/8-16 X 1.75",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00226,2990-01-411-2728,6003083,12436,"GUARD , MUFFLER-EXHAU",Engine,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00227,4730-00-908-6292,11608950-13,12436,"CLAMP,HOSE 3.50-2.56",Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00228,2540-01-414-1275,12460082,12436,"INSULATION, THERMAL",Body / Armor,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00229,2990-01-411-3954,12460081,12436,"GUARD , MUFFLER-EXHAU",Engine,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00230,5340-01-212-4887,5588675,12436,"STRAP, RETAINING",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00231,5305-00-068-0511,B1821BHO038C125N,12436,"SCREW,CAP,HEXAGON H 3/8-16 X 1.25",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00232,5310-01-012-8962,9416918,12436,"NUT, PLAIN, EXTENDED",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00233,5310-00-935-9021,MS51943-35,96906,"NUT, SELF-LOCKING,HE 3/8 X",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00234,5340-01-413-2689,12460083,12436,"BRACKET, MOUNTING",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00235,5305-00-269-3217,MS90725-67,96906,"SCREW,CAP,HEXAGON H 3/8-16 X 2.25",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00236,2990-01-411-3947,12460090,12436,"MUFFLER, EXHAUST",Engine,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00237,5330-01-189-9738,12338342,12436,"SEAL ASSY,MANIFOLD",Seals / Gaskets,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00238,2990-01-412-0142,12460091,12436,"CONVERTER, CATALYTIC",Engine,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00239,5310-01-211-3811,9417793,12436,"WASHER, FLAT",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00240,5340-01-212-3553,12338343-1,12436,"CLAMP , LOOP }..c:8 eee eee ea Ree eee",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00241,2990-01-414-4072,12460086,12436,"PIPE, EXHAUST",Engine,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00242,5305-00-071-2506,B1821BHO25CO50N,12436,"SCREW,CAP,HEXAGON H 1/4-20 X 1/2",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00243,5340-01-166-1672,120528,12436,CLAMP; LOOP 6. 35. sicsi5) 6. a aeceeeece. wl eSevaraneteie: = eens,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00244,2990-01-210-6982,12339181,12436,"GUARD, MUFFLER-EXHAU R.H",Engine,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00245,2990-01-210-0427,12339174,12436,"GUARD, MUFFLER-EXHAU L.H",Engine,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00246,5305-01-204-6502,112-1008800-003,12436,SCREW #10-32 X 1/2,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00247,2930-01-405-9885,12446985,12436,"RADIATOR, ENGINE COO",Engine / Fuel,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00248,2930-01-210-6940,12339165-1,12436,"RETAINER, RADIATOR L.H",Engine / Fuel,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00249,2930-01-218-8103,12339165-2,12436,"RETAINER, RADIATOR R.H",Engine / Fuel,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00250,5310-01-258-1536,5593221,12436,"WASHER, FLAT 3/8",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00251,5310-01-205-7923,5593213,12436,"WASHER, FLAT 3/8",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00252,5305-01-251-0756,5593328,12436,"SCREW, CAP,HEXAGON H 3/8-16 X 1.00",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00253,5310-01-269-0786,12340263,12436,"WASHER, FLAT 1/2",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00254,5340-01-197-3461,12340264,12436,"MOUNT, RESILIENT LOWER",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00255,5310-01-250-7835,9428851,12436,"WASHER, FLAT 1/2",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00256,5310-01-121-1703,2436165,12436,"WASHER, FLAT 1/2",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00257,5305-00-071-2071,B1821BHO50C200N,12436,"SCREW,CAP,HEXAGON H 1/2-13 X 2.00",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00258,5310-01-149-4407,9442900,12436,"NUT, SELF-LOCKING,HE 1/2-13",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00259,4730-00-908-6294,96HSS,12436,"CLAMP, HOSE",Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00260,2930-01-426-7711,R17,12436,"CAP,FILLER OPENING 15 PSI",Engine / Fuel,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00261,2930-01-256-5350,12340061,12436,"TANK, RADIATOR, OVERF",Engine / Fuel,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00262,4720-01-186-6018,12339155-1,12436,"HOSE, NONMETALLIC",Tubing / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00263,4730-01-413-8244,11608950-1,12436,"CLAMP, HOSE s:5. 6. 569)4 34 saves Siew sala ears",Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00264,4720-01-360-2380,12340046,12436,"HOSE, NONMETALLIC",Tubing / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00265,4730-00-586-8463,16HSS,12436,"CLAMP, HOSE",Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00266,4730-00-204-3491,C32P,12436,"CLAMP, HOSE i. 5 song eee cataedidoeea aes",Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00267,4720-01-188-3909,12339160,12436,"HOSE,PREFORMED INLET",Tubing / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00268,4720-01-187-3386,12339162,12436,"HOSE,PREFORMED LOWER",Tubing / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00269,4820-00-752-9040,DC603-2,12436,"COCK, DRAIN",Valves,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00270,4710-01-188-0028,5578604,12436,"TUBE,BENT,METALLIC LOWER",Tubing / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00271,4730-01-329-9151,CT250L,12436,"CLAMP, HOSE. ¢ sind ecte eters saein ease",Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00272,4720-01-188-1370,12339159,12436,"HOSE, PREFORMED",Tubing / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00273,6685-01-444-9478,12551497,12436,"THERMOSTAT,FLOW CON 6.5/6.5 DETUNED",Instruments,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00274,5330-01-434-8611,12551591,12436,GASKET 6 3) 64-56 apes 3 Side hs sede tea ss,Seals / Gaskets,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00275,5310-01-412-4013,2436163,12436,"WASHER, FLAT #10",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00276,5307-01-150-1227,14033946,12436,"STUD,SHOULDERED 10-1.5 X 30 MM",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00277,5307-01-291-9018,12339406-2,12436,"STUD, SHOULDERED",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00278,5310-01-395-8747,B18241B100F,12436,"NUT,PLAIN,HEXAGON 10-1.5 MM",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00279,5306-01-165-4283,11500831,12436,"BOLT, SELF-LOCKING 10-1.5 X 35 MM",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00280,5307-01-465-5796,12339406-4,12436,"STUD,SHOULDERED M10-1.5 X 30 X 20",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00281,5330-01-149-0874,10137488,12436,GASKET 2355 choc atice. § setters a use} Pad Re aes ood,Seals / Gaskets,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00282,4730-01-444-0701,11516230,12436,"CLAMP,HOSE 6.5 LITER",Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00283,4730-00-166-9178,12337891,12436,"CLAMP,HOSE 6.2/6.5 DETUNED",Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00284,4730-01-445-2358,10183956,12436,"ADAPTER, STRAIGHT,PI 6.5 LITER",Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00285,4730-01-182-6565,3739798,12436,"ADAPTER, STRAIGHT,PI 6.2/6.5 DETUNED",Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00286,4140-01-211-8403,4735-38449-02,12436,"IMPELLER, FAN, CENTRI",Heating / Cooling,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00287,3030-00-379-2815,43-5791,12436,"BELTS,V,MATCHED SET",Gears,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00288,3030-01-256-3616,5598213,12436,BOOTY 5645505 5-ee aoa eet eee,Gears,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00289,3030-01-466-9476,20-8021,12436,"BELT,SERPENTINE ALL WEATHER",Gears,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00290,2930-01-420-8622,4735-42599-103,12436,"IMPELLER,FAN,AXIAL",Engine / Fuel,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00291,5305-00-071-2074,B1821BHO50C275N,12436,"SCREW, CAP,HEXAGON H",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00292,5310-00-809-5998,SCD13617-8,12436,"WASHER, FLAT",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00293,3020-01-458-0185,RCSK18627,12436,"COVER, IDLER PULLEY",Drivetrain,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00294,3020-01-462-1202,RCSK18628,12436,"PUGLEY , PLAT 6. scccie: gcse ie eid ard erdow eee dees",Drivetrain,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00295,3020-01-458-0176,RCSK18626,12436,"SPACER, IDLER PULLEY",Drivetrain,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00296,5310-00-482-9493,120384,12436,WASHER ; LOCK 6. j.so5. 0 Sere ohe sie ei seamen eeu gw eee,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00297,5310-01-465-4525,9418753,12436,"NUT, PLAIN, HEXAGON",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00298,2590-01-444-3317,RCSK18278-6,12436,"BRACKET, VEHICULAR C",Suspension,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00299,5306-01-473-1895,11501619,12436,"BOLT, MACHINE",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00300,5306-01-432-7900,11504617,12436,"BOLT,MACHINE",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00301,5306-01-447-2568,11504594,12436,"BOLT, MACHINE",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00302,2920-01-420-7894,12460353,12436,TENSIONER 666 o35. 5. egos gcd. Side 6 rdw wre e dl eee,Electrical / Engine,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00303,5305-01-360-1136,11505328,12436,"SCREW, CAP, HEXAGON H",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00304,3020-01-444-1665,RCSK18690,12436,"PULLEY, GROOVE",Drivetrain,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00305,5307-01-408-4029,12342545,12436,"STUD, SHOULDERED",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00306,5305-00-366-3337,138242,12436,SCREW 3/8-16 X 1.00,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00307,2930-01-168-7870,1090-06404-01,12436,"IMPELLER, FAN, AXTAL",Engine / Fuel,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00308,5310-01-194-0481,3029-01371-01,12436,".NUT, SELF-LOCKING, HE",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00309,5310-01-189-8468,3058-01264-02,12436,".-WASHER, FLAT",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00310,2930-01-189-1744,4043-38443-01,12436,".CYLINDER ASSEMBLY,F",Engine / Fuel,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00311,5331-01-192-8892,3018-01265-01,12436,SO=RING «gcc eics waned Bee ees 2S gee aed,Seals / Gaskets,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00312,5331-01-195-1500,9002-00741-58,12436,SOSRING |. is ccd te sedsds sede e eee 6 woe a eee dene,Seals / Gaskets,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00313,5360-01-190-6214,4088-35869-01,12436,". SPRING, HELICAL, COMP",Springs,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00314,5307-01-190-5854,3051-01405-01,12436,".STUD,PLAIN 3/8-24 X 1.16",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00315,5310-01-190-4607,3030-00364-01,12436,".NUT,PLAIN,HEXAGON 3/8-16",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00316,5305-00-052-6456,MS16996-10,96906,". SCREW, CAP, SOCKET HE",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00317,2930-01-189-8643,4026-38368-01,12436,". LINING, FRICTION",Engine / Fuel,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00318,5305-01-189-3769,12339240,12436,"SCREW, CAP,SOCKET HE 8-1.25 X 20MM",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00319,3020-01-313-0682,12338782,12436,PULLEY ; ‘CONE 4.668.205. 3 S0 Seek OR See,Drivetrain,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00320,3020-01-188-3885,12338781,12436,"PULLEY, GROOVE",Drivetrain,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00321,3020-01-442-7278,RCSK18221,12436,"PUDGEY:, PLAT s: .<osisi esse: getieeeieie Saxe ayrsi Bo a deecce",Drivetrain,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00322,5305-01-429-9149,B1821BHO44F975N,12436,"SCREW,CAP,HEXAGON H 7/16-20 X 9-3/4",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00323,5310-00-809-4085,MS27183-16,96906,"WASHER,FLAT 7/16",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00324,5342-01-446-8954,RCSK17712,12436,"BRACKET, ENGINE ACCE",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00325,2920-01-407-0532,12447110,12436,"GENERATOR,ENGINE AC 100 AMP",Electrical / Engine,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00326,5315-00-012-4553,MS35756-17,96906,".-KEY,WOODRUFF",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00327,5310-00-419-0876,MS21245-L12,96906,".NUT, SELF-LOCKING,HE 3/4-16",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00328,3020-01-473-2048,RCSK18220,12436,"PULLEY, GROOVE",Drivetrain,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00329,5310-01-457-3171,9417028,12436,"NUT,PLAIN,HEXAGON 7/16-20",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00330,5310-00-209-0965,MS35338-47,96906,"WASHER, LOCK 7/16",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00331,2920-01-473-1763,12460442,12436,"ARM, ADJUSTING, BELT",Electrical / Engine,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00332,5306-01-263-8889,12340845-2,12436,"BOLT,MACHINE 10-1.5 X 30 MM",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00333,5306-01-270-5448,12340845-3,12436,"BOLT,MACHINE 10-1.5 X 45MM",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00334,5305-00-725-2317,B1821BHO38C150N,12436,"SCREW,CAP,HEXAGON H- .375-16 X 1.50",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00335,5307-01-315-3597,12339406-3,12436,"STUD, SHOULDERED",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00336,5306-01-114-0963,B1821BHO38C100L,12436,"BOLT,MACHINE 3/8-16 X 1.00",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00337,5310-00-087-7493,MS27183-13,96906,"WASHER, FLAT 3/8",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00338,5340-01-197-5548,12340057,12436,"BRACKET, ENGINE ACCE",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00339,3040-01-270-9466,12341809,12436,"GUARD,MECHANICAL DR",Drivetrain,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00340,5310-01-234-9416,MS51412-2,96906,"WASHER, FLAT #10",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00341,5305-00-582-9501,410-63,12436,"SCREW, CAP,HEXAGON H #10-32 X",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00342,5305-00-071-2059,B1821BH044C250N,12436,"SCREW,CAP,HEXAGON H 7/16-14 X 2.50",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00343,5310-00-809-4061,MS27183-15,96906,"WASHER, FLAT 7/16",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00344,5340-01-292-8404,5935092,12436,"BRACKET,MOUNTING REAR",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00345,2590-01-444-4365,12338786-1,12436,"BRACKET, VEHICULAR C",Suspension,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00346,3030-01-321-4482,12339359-18,12436,"BELTS,V,MATCHED SET (SET OF 3)",Gears,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00347,3030-01-333-2286,12339359-26,12436,BEUT /'Viesc-2 Sede: Seeaed Seb ae Sie ee Se edie SES,Gears,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00348,3020-01-232-9629,12339392,12436,"PULLEY, GROOVE",Drivetrain,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00349,5305-00-071-2057,B1821BHO44C200N,12436,"SCREW,CAP,HEXAGON H 7/16-14 X 2.00",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00350,2920-01-420-9968,12447109,12436,"GENERATOR, ENGINE AC 200 AMP",Electrical / Engine,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00351,5310-00-772-0442,7720442,12436,".WASHER, FLAT",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00352,3020-01-444-5447,RCSK-18685,12436,PULLEY GROOVE boss edie cedv aces ees,Drivetrain,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00353,2920-01-444-2749,RCSK18268,12436,"ARM, ADJUSTING, BELT",Electrical / Engine,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00354,5305-01-446-0767,B1821BHO38C575N,12436,"SCREW,CAP,HEXAGON H- .375-16 X 5.75",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00355,2920-01-264-6542,12338796-1,12436,"GENERATOR, ENGINE AC 200 AMP",Electrical / Engine,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00356,5340-01-272-5516,95552,12436,". COVER, ACCESS",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00357,5305-00-180-4966,MS51849-64,96906,".SCREW,MACHINE #10-32 X .5",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00358,5305-00-601-7729,4465,12436,".SCREW,MACHINE #10-32 X .5",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00359,5970-01-269-8384,95467,12436,". INSULATOR, PLATE",Electrical,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00360,3120-01-270-2645,77960,12436,". BUSHING, SLEEVE",Bearings,0,EA,,0.0,0.0,NOS,
INV-HMMWV-00361,3110-01-271-6355,96764,12436,". BEARING, ROLLER, TAPE",Bearings,0,EA,,0.0,0.0,NOS,
